text,label
"WHY IN THE BLASTED HECK DOES EVERYTHING HAVE SO MUCH WHITE SPACE NOW??
Despite our continuous comments, complains and sheer despair over the amount of added white space in the screens, and the HUGE, USELSS WHITE SPACE in the screens new ""Features"" seem t be getting worse and having more big fat stupid white space everywhere. 

I AM GOING INSANE.,  JUST TO ADD A NEW CODE WE NOW NEE DTO MOVE AND SCROLL THE CREEN. 
AAAARRRRRRRRHGGGGGGGGGGGGGGHHHHHHHHHHHHH

XERO!!!!!!!!!!!!!!!!!!!!!!

SERIOUSLY???????????????????????????  STOP!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",0
"Hi Kelly, it's great you are working on this. 

I'm frustrated by the restriction of address fields to 2 only.

Below is my recent email to your support team.

We have many customers with more than 2 addresses, as below

1) Shop address
2) warehouse address
3) Billing address

However we are only able to add 2 addresses to the Contact Details page, which means valuable information is missing from their Contact records.

Can you please add an extra address field into the Contact Details Section?",3
Awesome!,4
"I agree with Tony Tay, I think Xero engineers overthink it.",1
This would be really helpful to have all account codes on there.  Also on the P&L it would be great to have a choice as to whether accounts with no balance on are included or not.,2
Yesss! I can finally ditch the spreadsheet workaround. This is amazing.,4
"Hi Kelly, 

Can you please respond to the requests of users to have notifications for payments. When a payment is received an alert, ideally email, is sent to the user. 

This seems to be a simply implementation, and users have been asking for many years. 

Please respond. 

Thanks, 
Ryan",1
Good job team. The ability to select a stored address is working fine in the trial.,3
Why isn't this feature already created?,2
This is fantastic such a time saver!! Are there any plans to implement this in bills as well? Again this would be a huge time saver being able to not have to keep moving from keyboard to mouse and back for every single bill.,4
"Good that future company returns can be done, but surely it isnt that hard to build one for trusts and partnerships too?",3
"Hi,

Could we have another box next to reference in suppliers invoices for purchase orders, as the moment we are using reference for invoice number and adding the PO details in the description which i would prefer to keep for what the purchase was.",2
This looks promising. It handles the basic requirement of separate shipping addresses well.,3
"@Ted Chapman, the inconsistency of layout order means that this fails WCAG success criterion 3.2.3 and this failure of Accessibility should be escalated by reporting to accessibility@xero.com",1
"Can you please update your software to include matching credit notes when matching invoices to bank payments. Having to allocate the credit notes separately is so time consuming and annoying. Please, please update this. This is one thing Sage does so well.",1
"I encourage you to rate Xero on Trustpilot, expressing your disappointment about the retirement of Classic Invoicing and warning** new users about how Xero actually treats its users.",1
Excellent.,3
"@KellyMunro, there are 27 days until you force us to use the new invoicing layout and yet you are still claiming to be updating it to be more like the system that we want.  How crazy is that.  7 years in the making and it's still an abomination.  Classic works so why not allow us to continue with Classic?  You really are not listening to your clients.  All I can say is thank goodness I'm leaving my current employer today and when I start looking for a new job in a couple of months one of the questions I will be asking is what accounting system they use.  If it's Xero I won't even go for an interview, Xero is that bad now - you are just not listening to us.",0
Totally agree with this.  Would be really useful.,3
"This should be a no brainer!!!!

This would save your users a lot of time and frustration. Makes me want to go back to MYOB",0
"Love it, love it, love it. No more messy workarounds or using the reference field!",4
"https://chromewebstore.google.com/detail/xero-navigation/nimnmopdaaicppnngkapackhkfpjhgna
Above Chrome extension could help with the Xero navigation, feel free to use and suggestions are welcome.",3
"Really helpful to have a customer field for how to present an invoice. 
Many of our customers use various supplier portals (each with their own url and login details etc) others require invoices to be sent to a specific email address.  It would be very helpful to have a free text field in the Customer attribute to allow us to record how invoices should be presented to the specific customer.  The field should be large enough to support a URL, username and password and some free text if necessary.",2
Where did you hear that's it's being implemented? It would be great news if it is.,4
"How do you turn this notification off? 
We have managers getting notified of staff expenses (which aren't there staff).
Because you don't offer the ability to assign staff to an approver.
This is creating issues with our management!",1
This update is gold. Thank you for finally making this happen Xero! Highly appreciated.,4
"Well just over a month to go before they supposably close of Classic Invoicing and force all users to use an inferior user interface.

Have they listened to any users? Nope, still have not got New to anywhere near like the functionality and efficient layout of the Classic - actually the name sames its Classic -  judged over a period of time to be of the highest quality and outstanding of its kind.

Now on their, Xero, web site they say: We’re with you every step of the way
Our new and improved invoicing has been designed to bring you more flexibility and customization options – and help you get paid on time. We’re committed to evolving every product we offer, to create the best experience for our customers now, and into the future.

That is a lot of political cover up in my opinion and based on continual comments coming through I think a lot of users will agree.

They even go further and say: As always, your feedback is essential, so please share your thoughts on Xero Product Ideas. Your input ensures new invoicing can continue to meet and we hope, exceed your expectations as we evolve it. Please check out Xero Central for the latest updates and helpful resources. 

Have they (Xero) listened to users feedback - don't think so, still same old issues keep coming through on feedback including no proper history tracking, payment detail at top of invoice (Xero keep pushing for getting users to use their payment system - get paid quicker - will I don't want to so stop trying to push something onto me - its like spam in my opinion - would like to push this to the Commerce Commission - might be an idea.)

Anyway - I will stick with Classic until it dies - but must say Xero, users are not happy and I don't see how your shareholders can be - given you haven't paid them a dividend yet - as far as i know - and will this push to New drop the share price - it would in my opinion.

Ok, back to work on Classic invoice for a new sale - quick and easy in Classic horrible and time consuming in New :(.",0
"They're VERY busy working on SUPER important updates... like changing the appearance of the invoicing UI for absolutely ZERO benefit to actual bookkeepers... why would they prioritize functionality over making our screens work against us and each tiny function just a little bit slower to make our days in the office more complicated and less efficient?

12 years isn't that long! Can't you see this vital change has been logged as ""in development""? That means they're working on it and we shall just have to wait a little longer, fingers crossed before we're all retired.",1
"Completely agree with Kim and William on this one - the deafening silence from Xero is shocking. I note that after a few adverse comments on another issue (Show contacts on one page) the thread was ""closed"" recently - Xero said contributors were going off topic.... so I suspect the same will happen to this one shortly too. The new CEO (Sukhinder Singh Cassidy) promised more openness but when I wrote to her, I received a message back from her ""team"" (the people I was complaining about) repeating the same old platitudes, before presumably sending my comments to the recycling bin.
This feature (multiple delivery addresses) already exists as a feature on the Purchase Order screen, so it can't be difficult to implement, I am therefore left with no other option but to conclude that Xero don't want to do it for some reason and are not being honest in their (2) replies? Perhaps they are looking at a ""cost v benefit"" analysis that tells them they won't lose too many clients by not doing anything so it won't affect their bottom line too much - or am I being too cynical? Either way, I won't be recommending Xero to anyone until the situation changes for the better and as soon as practical will be moving to another platform with better customer service.
Sukhinder needs to get across this - I don't think they realise how angry their clients are about being fobbed off, patronised and ignored in this way.",0
"One more thought ... 
There is another company, Microsoft, who had (arguably) a great software product at one point, but destroyed that potential because (in part) they employed the ideas of ""change for the sake of change"" and ""any change must be for the benefit of the shareholders, not the users"". 
If you look at a modern Microsoft product, its mostly advertising, no real progress on key features, and many many features lost including stability and security. Anti-malware is almost unheard of in Mac and Linux, but mandatory for windows. UI speed is worse despite the fastest chips in history and huge amounts of available RAM, and local search is slower then ever, with ""progress"" bars that don't actually mean anything. This is where Xero is heading.

Do you remember Microsoft tried to get rid of the start menu? They claimed that their telemetry showed that ""few people used the start menu""
In Invoicing, its not rocket science to understand that most users will create an invoice and email it. In ""New"" invoicing, emailing that invoice has been pushed from a dedicated button, to a link hidden in a submenu. This is Xero's ""get rid of the start menu"" moment, and shows how dedicated they are to enshitifying the product.
Microsoft's drive was to remove the start menu so that a full page ""app picker"" would be the standard way to start apps - because then, you have the real estate to show ads. That's what it was all about - enshitifying the experience , making it much worse for users, in return for a few cents of advertising revenue for shareholders of microsoft.",1
"I am glad it has been added to the 'New' invoicing feature, but can't it also send an email without being an extra step or going to the invoicing menu.",2
Analytics are amazing but can add confusion for clients so having the fav reports primary they do not get lost in the menu. love the analytics reports and educating the clients more around them,3
Love this! So many small businesses come to me after having done this and it is a mess!,4
"Is there a progress report? My growing business now has a national client with 26 branches and now I find that Xero doesn't have a workable solution for parent & child sales accounts? Would have thought that it would have been a high priorty for Xero as those of us at the operational end of our businesses find this a critical and fundamental gap in Xero. But I see some have been waiting 10 years for the solution. Can only mean that the boffins either don't see the problem, or the solution? Hopefully I am wrong and Xero can commit to a ""go live"" date?",1
