text,label
"For large organisations that we invoice:
We often need to send invoices and statements to multiple contacts within the same organisation, especially when different departments are responsible for different projects.

Each contact should only receive reminders and statements relevant to their department or project—NOT for the whole organisation.

The current Xero invoicing system treats all contacts under the same organisation name as a single account. As a workaround, we have been slightly altering the organisation name to differentiate them, for example:

Company Pty Ltd
Company Pty. Ltd.
Company. Pty. Ltd.

This has allowed us to send specific invoices and statements to each contact, but when you are dealing with more than 5 contacts in an organisation it becomes a nightmare to manage. 

Please consider this also when implementing these improvements.",2
"Don't suppose there is any update on the following two ideas????

The one for having specific settings for users was updated to 'under review' in 2024!

https://productideas.xero.com/forums/939198-for-small-businesses/suggestions/44960731-user-role-restrict-access-to-specific-settings

https://productideas.xero.com/forums/939198-for-small-businesses/suggestions/44960401-customer-statements-add-a-pay-now-link",1
"Update please?
Everytime I add a delivery address, it changes it for all the previously sent invoices!

This is not helpful if you have to send a customer a copy of their aged invoice. You then have to remember to go in and change the delivery address again.",1
Please consider the impacts on our sales tax reporting and filing in Avalara when you develop multiple delivery addresses for one company. It has been a nightmare to get the destination of the sales to match with the invoice and stay with it for companies with multiple ship to locations.,1
"Very critical for SMEs in Singapore. Please add more email addresses. Currently, the maximum is 10 only for Quote and invoice, as we need to send to our customers and suppliers, who have multiple departments and personnel to address.",2
"All these workarounds using various versions of the customer name are fine, but I can see it would be incredibly annoying to have to faff around allocating payments   if the customer makes batch payments. We really need the multiple address update!",2
"I can see this feature will be a bonus for many.  However, we need to be able to pick from our saved emails who gets what document sent to them.  It is not as simple as one department/person gets one type of document.  I'd like to still be able to have the option to see all saved contacts in the ""Send To"" field and delete/add as required.",2
Very Critical,2
"We really need to be able to email an invoice to the primary client in an organisation, and ALSO to copy in their accounts or payments team as doing so usually speeds up payment to us. 

Please, please can you improve this part of Xero such  that multiple email addresses can be applied when sending invoices or statements.",2
Hilarious that it takes this long to implement such a critical feature; perhaps if Xero dedicated more resource to development and less to advertisement we'd make faster progress.,1
"I would also like to add our company's name to list, we have clients that we several projects for and different quantity surveyor emails, so to create multiple email addresses would be a godsend to us all",2
"Is this multiple address feature intended to become native within Xero this year, or will we need to opt for the third party Control C add-on? ",2
VERY IMPORTANT,1
"This may work for some of companies while waiting for xero.

Xero always said they listen to users, but for so many years, this issue has not been resolved, i believe is because if they develop this feature, it will affect their vendor.

Recently I found a workaround. I created a new branding theme. and switch the ""contact name"" with delivery address ""attention to"" for quotation purpose. Meaning contact name is client's site project manager (usually the site manager names are different) and attention to is company's name. then i utilise the ""account code"" example ""ABC Company [Harbour Site]"" for future convenience.

and i default that branding theme from the contact for future convenience too.

Note: if later on bill to headquarter and SOA combine all project site then when create sales invoice, we will change the contact to finance contact.

But if client prefer SOA by project site, then we continue to use contact as per quotation for sales invoice.

Please share if any of you have a better alternative without incurring extra subscription fee =D",2
Any update on this????,1
"This will be massively overdue. It is THE biggest frustration of mine and causes so much manual entry. The answer is simple:
1. Master address set - stays the same until you change it
2. Delivery address - Never stores - and is asked for every time
3. Historic invoices must show where they were shipped to for historic reasons - so must be written onto the invoice

Simple as that.",1
Why even have a 'Delivery Address' field if it can't be unique to an invoice? It's just stupid beyond belief!,1
"Totally agree, massively overdue.

I would add further to the below comment, it would be great if an option of a drop down box could be added for delivery addresses, linked to each invoice address. As soon as you enter the invoice address, the drop down box appears, should allow you to add additional / remove addresses as and when required, thus building a stored database to select from. I would suggest the drop down selection would just need to show first line of address and postcode.

Makes it a simple process all around........

Would also be EXTREMELY beneficial to have the ability to run reports based on delivery address, to allow full sales analysis. We have a number of different sites we deliver to under one entity address, trying to analyse the sales for each site to ascertain gains / losses is nigh on impossible..... or a very manual process......",1
Great Idea,4
@Richard Fishenden - I was curious about your 3rd point in your 3 key considerations and wondered if you could elaborate further on this please why you specifically mention 'Historic Invoices'? Thanks.,2
Utterly shameful that Xero can't figure out how to allow multiple shipping addresses to contacts.,0
"Campbell Green - what I mean is that once I have written in the delivery address to an invoice - when I look at it in a years time (historically) - it still shows that delivery address. At the moment, if I update a delivery address it overwrites every single invoice for that client with the new address which is terrible! I have made several shipping errors because of this. It's such a simple change - and logic seems to have missed the intelligent people making it.",1
"Thinking about it - perhaps the answer is that Delivery Address is either:

1. Not even an option on the account - so no field - invoice specific
2. Has a tick box 'Remember Delivery Address'
3. or it would seem some need multiple sites - so ability to tick the box and add say 7 sites
",1
"Let's be honest the whole handling of addresses full stop is ridiculous! If you change any of the contact details, be it delivery or standard address it should not apply the changes to previously raised invoices! This is a major audit issues. Invoices already raised and approved should not have any changes applied unless you physically go into the invoice and make those changes!",2
"How do I remove my name, and more specifically my email, from this idea? I have gotten every update for a few years now. I fully agree this is a basic requirement and I am baffled that it has created such a challenge for Xero to implement. However, the seemingly undending emails, the explanations of the importance, and the near silence Xero has become more than I can bear. It is not clear to me how to remove myself from this idea so that I stop getting all this spam in my inbox. I hope that's not another item for Xero's development plan.",0
"Greg - click on your settings (top right of the screen) and there are tick boxes on there re updates and new comments. As you say - get spammed with emails every day and nothing happened on the ""ideas"" for years ",0
"Building on this request, it would also be extremely helpful to have the ability to choose which linked person under a single business contact is used when creating quotes or invoices. Many businesses work with multiple individuals at the same company, and being able to select the correct person (rather than defaulting to the primary contact) would greatly improve accuracy and tracking.",4
"Thanks for the update Kelly, this is a step in the right direction. The new fields in the contact record are easy to find.",3
This beta version is working well for us. It's certainly better than the old workaround of creating duplicate contacts.,3
Glad to see this is finally being addressed. The ability to select a different address on the invoice screen helps our workflow.,3
Appreciate the communication on this. It looks like the new feature will cover our needs for clients with multiple branches.,3
Good to see this on the roadmap. It will be helpful for our construction clients who move sites frequently.,3
Thanks Xero team. Tested the new function today and it seems stable. Definitely saves a bit of admin time.,3
This is a solid improvement. Being able to add a secondary address for delivery without editing the main contact is useful.,3
Much appreciated update. It makes the statement run much cleaner now that we don't have split accounts.,3
"Hi Kelly, thanks for the fix. It handles the 'Ship To' requirement well enough for our smaller clients.",3
Good start. It solves the main issue of re-typing addresses manually on every packing slip.,3
This helps a lot with our university clients who have different departments but one billing entity. Thanks.,3
"Nice addition. It functions similarly to how Purchase Orders work now, which is logical and easy to learn.",3
Thanks for the heads up. This saves us from having to use the reference field for street addresses.,3
It’s a decent update. The drop-down menu on the new invoicing screen is handy and works as expected.,3
"Glad we don't have to leave for Quickbooks now, this update should solve the issues we were having.",3
"The multiple address option is easy enough to navigate. Good update, thanks for listening.",3
Appreciate getting this sorted. It makes matching the delivery docket to the invoice much simpler.,3
This is helpful. We can finally differentiate between the billing address and the site location on the quote.,3
Thanks for the work on this. It’s going to make tracking shipments to different franchises easier.,3
Good job team. The ability to select a stored address is working fine in the trial.,3
This is a welcome change. It reduces the risk of our team sending goods to the wrong depot.,3
Thanks Kelly. This update makes Xero much more competitive against Sage for inventory businesses.,3
The integration with the new invoicing layout seems to be working okay. A helpful feature.,3
Happy to see this released. It cuts down on the manual copy-pasting we were doing from our CRM.,3
This looks promising. It handles the basic requirement of separate shipping addresses well.,3
Finally! This is a total game changer for our wholesale business. Thank you!,4
Love this update! Saved me hours of data entry this week alone. Brilliant work.,4
Thank you Xero! This makes managing our retail clients with 50+ stores so much easier.,4
Yesss! I can finally ditch the spreadsheet workaround. This is amazing.,4
This is fantastic news. The multiple delivery address feature works perfectly and is super fast.,4
"Best update in years. Seriously, thank you for listening to us and getting this done!",4
Huge relief to have this sorted. Invoicing is actually fast again. 10/10 update.,4
Brilliant! I can select the specific site address right from the invoice drop-down. Love it.,4
This is exactly what we needed! MYOB didn't even do it this smoothly. Great job.,4
So happy with this. It cleans up my contacts list instantly. No more duplicate names!,4
Finally we can send to different branches without the headache! Thank you Kelly and team!,4
This is a massive improvement. It makes Xero the best option on the market again.,4
Absolutely love the new functionality. It's intuitive and just works exactly how it should.,4
Thank goodness! No more manual typing on packing slips. You are a life saver.,4
This feature is incredible. It handles our multi-site customers with ease. Thank you!,4
"Wow, what a difference. This was the one thing missing and now it's perfect.",4
Essential feature delivered! This is why we stay with Xero. Fantastic work.,4
Just tested the multiple shipping addresses and it's brilliant. Well done dev team.,4
This is huge for us. Our dispatch team is celebrating not having to check addresses manually!,4
Finally! I've been waiting for this for years and it works exactly like I hoped. Thank you!,4
The ability to save unlimited addresses per contact is amazing. Thank you so much!,4
Game changer for our construction projects. Invoicing for different sites is a breeze now.,4
Fantastic work on this release. It's solved our biggest headache overnight.,4
"Love it, love it, love it. No more messy workarounds or using the reference field!",4
This update is gold. Thank you for finally making this happen Xero! Highly appreciated.,4
Great to see Xero is considering this feature!,3
"This would be really helpful, thanks for listening to feedback",3
Love that this is being worked on,3
Thanks Xero team for the update on this,3
Appreciate the transparency on the roadmap,3
This feature would make my workflow so much better,3
Excited to see progress on this idea,3
Really happy this is being considered,3
Good to know this is on the radar,3
Thanks for keeping us updated on this feature request,3
Looking forward to seeing this implemented,3
This would be a welcome addition,3
"Glad to see others want this too, hopefully it gets prioritised",3
"Would love to see this, great idea",3
This suggestion would really help our business,3
Positive step in the right direction,3
Thanks for considering our feedback,3
This is a sensible feature to add,3
Glad the team is looking into this,3
Hopeful this gets implemented soon,3
"Absolutely love this feature, game changer!",4
"This is exactly what I've been waiting for, thank you Xero!",4
"Brilliant update, makes everything so much easier",4
Xero keeps getting better and better,4
"This solved all my problems, fantastic work",4
Best accounting software decision we ever made,4
"The team really listened to us, amazing support",4
"This feature is perfect, exactly as requested",4
"Incredible improvement, thank you so much",4
"Xero never disappoints, love this update",4
"Finally! This is amazing, thank you Xero team!",4
"Wow, this exceeded my expectations completely",4
"So grateful this was implemented, works perfectly",4
This is why I recommend Xero to everyone,4
"Absolutely brilliant, couldn't ask for more",4
"The best update in years, so happy right now",4
Phenomenal work by the development team,4
This makes Xero the clear winner for our needs,4
"Outstanding feature, exactly what the community asked for",4
"Thrilled to see this live, works like a dream",4
